Chrom	Start	End	GeneID	GeneName
19	57866217	57923919	147694	ZNF548
19	57887528	57943307	7565	ZNF17
19	57911692	57967191	388567	ZNF749
19	57956541	58003107	57191	VN1R1
19	57964078	58016048	79744	ZNF419
19	57970953	58023938	400720	ZNF772
19	57976221	58034519	374928	ZNF773
19	58003692	58062244	256051	ZNF549
19	58043203	58106231	162972	ZNF550
19	58060627	58113758	284307	ZIK1
19	58072933	58125243	55659	ZNF416
19	58076252	58129637	348327	ZNF530
19	58090829	58143636	7693	ZNF134
19	58109534	58164147	10520	ZNF211
19	58145302	58200520	201516	ZSCAN4
19	58158336	58211169	90233	ZNF551
19	58197642	58255579	7710	ZNF154
19	58221118	58273995	79891	ZNF671
19	58223163	58279527	284309	ZNF776
19	58246019	58301984	54807	ZNF586
19	58306661	58367606	100293516	ZNF587B
19	58308449	58361281	79818	ZNF552
19	58326180	58386491	84914	ZNF587
19	58370746	58435442	730051	ZNF814
19	58407141	58462984	147687	ZNF417
19	58423251	58481740	147686	ZNF418
19	58442200	58494077	10172	ZNF256
19	58459804	58520902	147685	C19orf18
19	58478440	58549714	80095	ZNF606
19	58510433	58575999	284312	ZSCAN1
19	58535606	58591110	7694	ZNF135
19	58585208	58664793	65982	ZSCAN18
19	58627694	58697148	79673	ZNF329
19	58659355	58734928	10782	ZNF274
19	58705069	58785008	27300	ZNF544
19	58755317	58817254	7554	ZNF8
19	58803384	58863712	342945	ZSCAN22
19	58848171	58899865	1	A1BG
19	58855722	58909214	162968	ZNF497
19	58863635	58916171	6193	RPS5
19	58868989	58927389	116412	ZNF837
19	58872456	58918446	646862	RNF225
19	58885062	58939692	201514	ZNF584
19	58927970	58979199	388569	ZNF324B
19	58934180	58986589	7691	ZNF132
19	58943411	58994945	25799	ZNF324
19	58952530	59010900	55663	ZNF446
19	58999699	59058432	10998	SLC27A5
19	59014896	59065921	84878	ZBTB45
19	59020835	59072082	10155	TRIM28
19	59052932	59101491	27243	CHMP2A
19	59057078	59105343	9040	UBE2M
19	59063283	59119942	7593	MZF1
20	33312	87214	245938	DEFB125
20	88193	136392	81623	DEFB126
20	103110	149804	140850	DEFB127
20	158493	205322	245939	DEFB128
20	172898	220527	140881	DEFB129
20	203376	251736	400830	DEFB132
20	241503	306419	140680	C20orf96
20	243203	290963	85364	ZCCHC3
20	271214	320872	6666	SOX12
20	292369	345512	80023	NRSN2
20	326272	388203	57761	TRIB3
20	353708	421610	10616	RBCK1
20	406120	478197	128637	TBC1D20
20	453337	559482	1457	CSNK2A1
20	574636	625910	6939	TCF15
20	617267	669014	140809	SRXN1
20	632239	691823	85508	SCRT2
20	730723	784228	113278	SLC52A3
20	779339	836922	83541	FAM110A
20	843296	931960	51378	ANGPT4
20	929095	1017907	343637	RSPO4
20	1058905	1158426	9491	PSMF1
20	1149097	1198918	400831	C20orf202
20	1151204	1201077	55321	TMEM74B
20	1171763	1245145	642636	RAD21L1
20	1211959	1299971	9751	SNPH
20	1280554	1344879	27111	SDCBP2
20	1339620	1408816	2280	FKBP1A
20	1412806	1483337	55968	NSFL1C
20	1445235	1507233	284759	SIRPB2
20	1504896	1573343	128646	SIRPD
20	1535028	1635689	10326	SIRPB1
20	1599797	1673425	55423	SIRPG
20	1839812	1930540	140885	SIRPA
20	1949401	2009931	5173	PDYN
20	2047527	2139198	140901	STK35
20	2152573	2203797	388780	LOC388780
20	2241612	2331725	7053	TGM3
20	2326553	2423399	343641	TGM6
20	2432280	2486499	6628	SNRPB
20	2452465	2540168	79175	ZNF343
20	2482252	2632430	117532	TMC2
20	2598177	2649039	10528	NOP56
20	2629040	2679865	3420	IDH3B
20	2638523	2750754	57593	EBF4
20	2760632	2806476	128653	C20orf141
20	2761975	2807804	100288797	TMEM239
20	2764714	2816292	56265	CPXM1
20	2786342	2857378	64601	VPS16
20	2805960	2856889	64773	PCED1A
20	2809840	3029315	5786	PTPRA
20	2989267	3036391	2797	GNRH2
20	2991674	3038896	64949	MRPS26
20	3017265	3063163	5020	OXT
20	3053201	3100370	551	AVP
20	3078218	3175556	22888	UBOX5
20	3117164	3175532	60493	FASTKD5
20	3133262	3189238	9762	LZTS3
20	3155005	3214516	3704	ITPA
20	3161011	3220295	65992	DDRGK1
20	3198062	3254887	83959	SLC4A11
20	3219947	3423309	25943	C20orf194
20	3416664	3641769	8455	ATRN
20	3629938	3679046	64096	GFRA4
20	3638619	3697778	80332	ADAM33
20	3657616	3722775	6614	SIGLEC1
20	3678316	3743758	116835	HSPA12B
20	3724145	3783452	54976	C20orf27
20	3732418	3796768	994	CDC25B
20	3748150	3797102	25876	SPEF1
20	3754497	3802337	1059	CENPB
20	3766170	3815954	55317	AP5S1
20	3792445	3866770	57506	MAVS
20	3834485	3914502	80025	PANK2
20	3902068	4031216	11237	RNF24
20	4094425	4178394	54498	SMOX
20	4191277	4264659	146	ADRA1D
20	4631796	4692234	5621	PRNP
20	4667499	4719108	23627	PRND
20	4750668	4839291	9770	RASSF2
20	4823001	5025939	9962	SLC23A2
20	5070483	5128733	29058	TMEM230
20	5072406	5188533	8760	CDS2
20	5085598	5142268	5111	PCNA
20	5272685	5330015	128674	PROKR2
20	5515079	5626672	56261	GPCPD1
20	5696032	5855053	149840	C20orf196
20	5856973	5916005	1114	CHGB
20	5896297	5985852	84515	MCM8
20	5908478	5966204	51605	TRMT6
20	5951738	6030697	54675	CRLS1
20	6011191	6069726	164312	LRRN4
20	6045491	6139191	55612	FERMT1
20	6713744	6770910	650	BMP2
20	7853630	7956093	54363	HAO1
20	7947999	8035476	56255	TMX4
20	8077911	8875547	23236	PLCB1
20	9014700	9471462	5332	PLCB4
20	9460004	9521171	24141	LAMP5
20	9508036	9854687	57144	PAK7
20	9980646	10047410	63926	ANKEF1
20	10164476	10298066	6616	SNAP25
20	10375427	10449887	8195	MKKS
20	10380950	10614027	128710	SLX4IP
20	10608331	10689694	182	JAG1
20	11836370	11917243	22903	BTBD3
20	12954626	13157411	55304	SPTLC3
20	13167417	13291297	140862	ISM1
20	13360035	13654583	55617	TASP1
20	13684968	13800579	51575	ESF1
20	13730671	13809067	79133	NDUFAF5
20	13820043	14006265	80343	SEL1L2
20	13941145	16043841	140733	MACROD2
20	14294638	14353313	23767	FLRT3
20	16242748	16589079	55614	KIF16B
20	16675608	16732417	6629	SNRPB2
20	16693997	16742809	56914	OTOR
20	17171751	17475222	5126	PCSK2
20	17464549	17584865	631	BFSP1
20	17515598	17598652	11034	DSTN
20	17584322	17697928	6238	RRBP1
20	17639319	17726517	140836	BANF2
20	17912239	17984634	27131	SNX5
20	17914761	17981762	92667	MGME1
20	17994795	18074832	58495	OVOL2
20	18083498	18133812	100303755	PET117
20	18087867	18179031	57325	CSRP2BP
20	18233926	18307640	7692	ZNF133
20	18354010	18482829	55184	DZANK1
20	18413032	18475292	10621	POLR3F
20	18453187	18552059	10483	SEC23B
20	18457187	18512887	10741	RBBP9
20	18533555	18754560	92675	DTD1
20	18759369	18805035	140856	SCP2D1
20	18779994	18845847	100128496	C20orf78
20	19158289	19713541	57419	SLC24A3
20	19832164	19993103	54453	RIN2
20	19962933	20024273	51126	NAA20
20	19998157	20351346	26074	CFAP61
20	20005004	20071690	51340	CRNKL1
20	20313764	20361592	3642	INSM1
20	20360271	20728266	57186	RALGAPA2
20	21071623	21237258	55857	KIZ
20	21248941	21380463	22803	XRN2
20	21366004	21413047	644524	NKX2-4
20	21481659	21529664	4821	NKX2-2
20	21651296	21709124	5075	PAX1
20	22551641	22601101	3170	FOXA2
20	22981056	23027314	6754	SSTR4
20	23016269	23065301	7056	THBD
20	23049992	23101977	22918	CD93
20	23296372	23345408	29107	NXT1
20	23310020	23363683	64412	GZF1
20	23345155	23437156	63908	NAPB
20	23385321	23435567	128817	CSTL1
20	23421040	23468482	140880	CST11
20	23436737	23486655	10047	CST8
20	23535369	23584386	128821	CST9L
20	23573046	23621610	128822	CST9
20	23598533	23653685	1471	CST3
20	23656276	23704662	1472	CST4
20	23718189	23766574	1469	CST1
20	23794403	23842312	1470	CST2
20	23846571	23895380	1473	CST5
20	23955689	24004416	92086	GGTLC1
20	24414834	24657253	79953	SYNDIG1
20	24894865	24950564	8530	CST7
20	24933579	25008425	57136	APMAP
20	24976865	25073818	84532	ACSS1
20	25041520	25098015	30813	VSX1
20	25141338	25217360	955	ENTPD6
20	25193705	25288648	5834	PYGB
20	25265378	25406618	26090	ABHD12
20	25353322	25439191	9837	GINS1
20	25423337	25601153	22981	NINL
20	25583572	25639648	140838	NANP
20	25643830	25712540	26152	ZNF337
20	29810466	29857435	245929	DEFB115
20	29881014	29931388	245930	DEFB116
20	29921420	29971705	117285	DEFB118
20	29954965	30013452	245932	DEFB119
20	29982647	30035641	245934	DEFB121
20	29993321	30048060	245936	DEFB123
20	30028090	30082708	28954	REM1
20	30043308	30095816	245937	DEFB124
20	30067212	30167370	81502	HM13
20	30158085	30204317	3397	ID1
20	30190690	30242800	84701	COX4I2
20	30242260	30345656	598	BCL2L1
20	30291903	30399603	22974	TPX2
20	30372177	30432500	85366	MYLK2
20	30422102	30468420	2307	FOXS1
20	30423504	30540858	164395	TTLL9
20	30438869	30493479	128853	DUSP15
20	30520804	30596256	343702	XKR7
20	30522757	30574883	81572	PDRG1
20	30563244	30629984	140706	CCM2L
20	30604990	30699657	3055	HCK
20	30662308	30765061	9777	TM9SF4
20	30760695	30836467	23509	POFUT1
20	30770306	30830546	5326	PLAGL2
20	30830453	30932811	9371	KIF3B
20	30911146	31037122	171023	ASXL1
20	31020861	31207875	140688	NOL4L
20	31209426	31274783	284805	C20orf203
20	31280492	31366814	149951	COMMD7
20	31315190	31407162	1789	DNMT3B
20	31372698	31448211	22919	MAPRE1
20	31560383	31621515	80341	BPIFB2
20	31561580	31627239	140732	SUN5
20	31584453	31641853	128859	BPIFB6
20	31608136	31671443	359710	BPIFB3
20	31634317	31709557	149954	BPIFB4
20	31720959	31779223	140683	BPIFA2
20	31770115	31825612	128861	BPIFA3
20	31788801	31841115	51297	BPIFA1
20	31835940	31907684	92747	BPIFB1
20	31936644	32024375	51654	CDK5RAP1
20	31985762	32066698	6640	SNTA1
20	32042927	32247837	9139	CBFA2T2
20	32215091	32261721	128864	C20orf144
20	32219303	32266331	170487	ACTL10
20	32234892	32297264	63941	NECAB3
20	32253291	32309210	1869	E2F1
20	32280549	32343136	11264	PXMP4
20	32284565	32390075	84905	ZNF341
20	32364109	32452173	128866	CHMP4B
20	32546457	32680991	22913	RALY
20	32666114	32735085	8894	EIF2S2
20	32813170	32867148	434	ASIP
20	32858070	32934608	191	AHCY
20	32916040	33109198	83737	ITCH
20	33069188	33138762	83658	DYNLRB1
20	33099687	33158149	84557	MAP1LC3A
20	33138345	33300089	128869	PIGU
20	33257147	33311237	58476	TP53INP2
20	33292577	33448433	23054	NCOA6
20	33422522	33495661	2686	GGT7
20	33427765	33525769	55902	ACSS2
20	33506235	33578601	2937	GSS
20	33508637	33600240	57644	MYH7B
20	33580206	33715618	26133	TRPC4AP
20	33693159	33770161	55741	EDEM2
20	33724739	33775165	10544	PROCR
20	33779538	33874804	10893	MMP24
20	33856708	33907619	3692	EIF6
20	33863533	33915225	128876	FAM83C
20	33880368	34034945	55245	UQCC1
20	34008222	34109803	11190	CEP250
20	34011144	34060970	8200	GDF5
20	34094777	34155405	51614	ERGIC3
20	34104798	34152481	140873	C20orf173
20	34168808	34218965	6676	SPAG4
20	34203952	34287878	8904	CPNE1
20	34226846	34287878	10137	RBM12
20	34246609	34322287	9054	NFS1
20	34252231	34298902	140823	ROMO1
20	34281530	34365258	9584	RBM39
20	34324922	34548288	51230	PHF20
20	34521502	34628622	140894	CNBD2
20	34531538	34578281	51282	SCAND1
20	34644425	34830721	2036	EPB41L1
20	34789338	34854863	25980	AAR2
20	34859244	35167040	22839	DLGAP4
20	35134886	35188226	10398	MYL9
20	35166875	35232355	60436	TGIF2
20	35167956	35250960	100527943	TGIF2-C20orf24
20	35199136	35250960	55969	C20orf24
20	35230923	35309619	84174	SLA2
20	35270168	35409541	57446	NDRG3
20	35370193	35437230	79980	DSN1
20	35395844	35527087	140710	SOGA1
20	35469569	35532632	140711	TLDC2
20	35510226	35615246	25939	SAMHD1
20	35614754	35759403	5933	RBL1
20	35719628	35842991	140699	MROH8
20	35772455	35880025	6185	RPN2
20	35869489	35920299	2691	GHRH
20	35883050	35955663	63905	MANBAL
20	35938087	36043835	6714	SRC
20	36114606	36162090	4826	NNAT
20	36135818	36191333	10904	BLCAP
20	36287356	36510531	56259	CTNNBL1
20	36496498	36583747	128434	VSTM2L
20	36601408	36696870	9675	TTI1
20	36626947	36730766	58490	RPRD1B
20	36746863	36828700	7052	TGM2
20	36828906	36924174	85449	KIAA1755
20	36897551	36975905	671	BPI
20	36939813	37015653	3929	LBP
20	37066448	37217504	57148	RALGAPB
20	37174837	37227104	149685	ADIG
20	37195576	37289295	343578	ARHGAP40
20	37318104	37368015	140679	SLC32A1
20	37342096	37411089	79913	ACTR5
20	37399347	37561667	26051	PPP1R16B
20	37519954	37591703	81610	FAM83D
20	37555980	37678366	60625	DHX35
20	39304487	39352880	9935	MAFB
20	39622461	39763126	7150	TOP1
20	39731160	39814357	5335	PLCG1
20	39797088	39963739	23051	ZHX3
20	39934492	39999225	64900	LPIN3
20	39978605	40030498	90187	EMILIN3
20	40020742	40282133	84181	CHD6
20	40691391	41853557	11122	PTPRT
20	42051503	42102244	6431	SRSF6
20	42101319	42180535	26013	L3MBTL1
20	42152634	42224273	10110	SGK2
20	42184252	42285862	51098	IFT52
20	42260658	42355136	4605	MYBL2
20	42344800	42390642	149699	GTSF1L
20	42508491	42708254	84969	TOX2
20	42730336	42851218	57158	JPH2
20	42814580	42874546	51526	OSER1
20	42840738	42919557	78997	GDAP1L1
20	42925196	42974889	128486	FITM2
20	42930797	42989432	140902	R3HDML
20	42949440	43071485	3172	HNF4A
20	43069525	43133244	79183	TTPAL
20	43080402	43128984	140834	C20orf62
20	43114863	43185726	10955	SERINC3
20	43125421	43257678	11142	PKIG
20	43238162	43315376	100	ADA
20	43308884	43366452	8839	WISP2
20	43339487	43390954	60598	KCNK15
20	43370444	43473979	140730	RIMS4
20	43479239	43547175	7529	YWHAB
20	43503702	43577962	80336	PABPC1L
20	43560119	43718593	6789	STK4
20	43560770	43624114	10953	TOMM34
20	43710949	43764753	3787	KCNS1
20	43728092	43778813	149708	WFDC5
20	43742066	43788106	128488	WFDC12
20	43768539	43815185	5266	PI3
20	43800637	43848414	6406	SEMG1
20	43815009	43863099	6407	SEMG2
20	43870879	43918205	6590	SLPI
20	43900482	43956464	11317	RBPJL
20	43912085	43972169	8785	MATN4
20	43943928	44012064	6385	SDC4
20	43955576	44015442	90196	SYS1
20	43992519	44041957	27296	TP53TG5
20	43999632	44049250	55861	DBNDD2
20	44009706	44064885	51604	PIGT
20	44063393	44120172	10406	WFDC2
20	44131100	44179264	10816	SPINT3
20	44152835	44203134	140870	WFDC6
20	44154918	44211065	100526773	EPPIN-WFDC6
20	44159264	44211065	57119	EPPIN
20	44169790	44242965	90199	WFDC8
20	44223384	44269831	140832	WFDC10A
20	44226577	44294907	259240	WFDC9
20	44267201	44333878	259239	WFDC11
20	44295654	44347456	164237	WFDC13
20	44303289	44368658	280664	WFDC10B
20	44315987	44364335	391253	SPINT4
20	44385575	44450066	116092	DNTTIP1
20	44392846	44455547	140686	WFDC3
20	44406214	44455596	11065	UBE2C
20	44427469	44481914	90203	SNX21
20	44441854	44490953	7125	TNNC2
20	44451219	44517769	140831	ZSWIM3
20	44460359	44521048	10005	ACOT8
20	44474847	44523905	90204	ZSWIM1
20	44484590	44537458	5476	CTSA
20	44505129	44551238	128497	SPATA25
20	44507110	44554926	140825	NEURL2
20	44517258	44576003	5360	PLTP
20	44528316	44586662	63935	PCIF1
20	44567291	44635833	63925	ZNF335
20	44602546	44655200	4318	MMP9
20	44615328	44698789	57468	SLC12A5
20	44679625	44753580	57727	NCOA5
20	44711892	44768384	958	CD40
20	44792371	44972137	64405	CDH22
20	44968166	45028097	51006	SLC35C2
20	44984689	45070271	63916	ELMO2
20	45118268	45177198	55713	ZNF334
20	45159669	45214213	128506	OCSTAMP
20	45176461	45348124	64849	SLC13A3
20	45303003	45353276	112858	TP53RK
20	45303278	45374985	81031	SLC2A10
20	45488262	45827492	2139	EYA2
20	45827858	46020633	23613	ZMYND8
20	46095600	46295621	8202	NCOA3
20	46276149	46450360	55959	SULF2
20	47230792	47479420	57580	PREX1
20	47503274	47663230	10564	ARFGEF2
20	47627782	47723497	1434	CSE1L
20	47719875	47839904	6780	STAU1
20	47800831	47870614	55661	DDX27
20	47852438	47929756	57169	ZNFX1
20	47978504	48134181	3745	KCNB1
20	48110410	48219707	5740	PTGIS
20	48239482	48365421	9334	B4GALT5
20	48394249	48518779	23315	SLC9A8
20	48509928	48567080	9825	SPATA2
20	48517913	48580422	55905	RNF114
20	48564512	48615420	6615	SNAI1
20	48687660	48767496	7335	UBE2V1
20	48687660	48805335	387522	TMEM189-UBE2V1
20	48730273	48805335	387521	TMEM189
20	48772119	48819227	1051	CEBPB
20	48849022	48906332	100506115	LINC01272
20	49091857	49211300	5770	PTPN1
20	49192644	49343067	140876	FAM65C
20	49313080	49380278	84612	PARD6B
20	49376430	49503714	55653	BCAS4
20	49495454	49582527	23394	ADNP
20	49540350	49588399	27304	MOCS3
20	49541404	49610060	8813	DPM1
20	49610192	49674675	3755	KCNG1
20	49993493	50214370	4773	NFATC2
20	50203313	50419950	10079	ATP9A
20	50390582	50454048	57167	SALL4
20	50690549	50843524	55734	ZFP64
20	51553945	52121869	128553	TSHZ2
20	52173609	52234636	7764	ZNF217
20	52550078	52722304	8537	BCAS1
20	52759987	52825516	1591	CYP24A1
20	52789501	52846492	5203	PFDN4
20	53057010	53277710	55816	DOK5
20	54562412	54615528	140689	CBLN4
20	54788787	54834871	4159	MC3R
20	54898982	54953718	116151	FAM210B
20	54932426	54989582	1477	CSTF1
20	54934444	55002351	6790	AURKA
20	54952167	55044396	57091	CASS4
20	55008640	55103942	51507	RTFDC1
20	55056547	55135981	140687	GCNT7
20	55064784	55111208	200232	FAM209A
20	55073301	55121574	388799	FAM209B
20	55169357	55224338	7022	TFAP2C
20	55733808	55876707	655	BMP7
20	55869830	55929049	23626	SPO11
20	55891144	55963519	8480	RAE1
20	55923495	55969878	100462983	MTRNR2L3
20	55931453	55994386	55544	RBM38
20	56061020	56135708	140690	CTCFL
20	56101136	56151513	5105	PCK1
20	56168901	56230632	81030	ZBP1
20	56213447	56321592	56937	PMEPA1
20	56690982	56746183	128602	C20orf85
20	56781181	56838709	140731	ANKRD60
20	56849770	56952563	57403	RAB22A
20	56929174	57036156	9217	VAPB
20	57024425	57124949	164284	APCDD1L
20	57191308	57264582	8675	STX16
20	57229186	57300900	79716	NPEPL1
20	57379794	57496250	2778	GNAS
20	57521262	57580188	51497	NELFCD
20	57559308	57611709	81027	TUBB1
20	57560241	57617309	1522	CTSZ
20	57593732	57642422	514	ATP5E
20	57598199	57652901	51012	SLMO2
20	57731074	57844167	128611	ZNF831
20	57840481	57911047	1908	EDN3
20	58117563	58432766	116154	PHACTR3
20	58428617	58542209	10388	SYCP2
20	58473818	58533702	63939	FAM217B
20	58498470	58598168	60437	CDH26
20	58501886	58550352	5509	PPP1R3D
20	58595979	58658008	284756	C20orf197
20	59792481	60525673	1002	CDH4
20	60539853	60675866	6874	TAF4
20	60662516	60720434	149986	LSM14B
20	60683775	60767566	26039	SS18L1
20	60701782	60753514	5688	PSMA7
20	60723080	60787810	26164	MTG2
20	60778540	60881269	9885	OSBPL2
20	60780016	60830323	11255	HRH3
20	60842951	60893918	11047	ADRM1
20	60874115	60977368	3911	LAMA5
20	60927120	60973576	6227	RPS21
20	60953685	61017339	81928	CABLES2
20	60975292	61037629	140893	RBBP8NL
20	61028552	61086026	140628	GATA5
20	61112659	61177971	128826	MIR1-1HG
20	61238796	61313647	28231	SLCO4A1
20	61305188	61404123	4923	NTSR1
20	61392804	61441945	55257	MRGBP
20	61401176	61455352	11054	OGFR
20	61413413	61482511	1299	COL9A3
20	61440917	61487543	100132911	DPH3P1
20	61462365	61528115	10732	TCFL5
20	61499089	61604304	11083	DIDO1
20	61534440	61589827	54994	GID8
20	61548998	61609949	63910	SLC17A9
20	61627330	61673387	128408	BHLHE23
20	61816781	61882538	54915	YTHDF1
20	61832234	61881859	79444	BIRC7
20	61862135	61920892	128414	NKAIN4
20	61869136	61931142	55738	ARFGAP1
20	61889537	61972285	57642	COL20A1
20	61964661	62027748	1137	CHRNA4
20	62027541	62138993	3785	KCNQ2
20	62109364	62165668	1917	EEF1A2
20	62117132	62163524	79144	PPDPF
20	62149372	62198035	79025	C20orf195
20	62149775	62203723	5753	PTK6
20	62161276	62213857	6725	SRMS
20	62179438	62240592	85441	HELZ2
20	62208954	62293381	26205	GMEB2
20	62254162	62337606	51750	RTEL1
20	62261057	62319963	50861	STMN3
20	62293003	62340051	8771	TNFRSF6B
20	62303793	62377494	84619	ZGPAT
20	62319994	62374365	10139	ARFRP1
20	62332977	62380460	54923	LIME1
20	62336210	62385403	56731	SLC2A4RG
20	62365020	62471856	140685	ZBTB46
20	62457565	62504341	140701	ABHD16B
20	62461580	62532898	7165	TPD52L2
20	62491454	62577384	80331	DNAJC5
20	62561181	62622800	54963	UCKL1
20	62577430	62674453	24148	PRPF6
20	62578056	62636223	57473	ZNF512B
20	62595465	62645995	140700	SAMD10
20	62653438	62713700	6919	TCEA2
20	62669078	62715979	54345	SOX18
20	62676470	62741996	4987	OPRL1
20	62694534	62746324	10287	RGS19
20	62704732	62750712	198437	LKAAEAR1
20	62727182	62773184	2832	NPBWR2
20	62760826	62883606	4661	MYT1
20	62852047	62917579	55251	PCMTD2
21	10896186	11025943	7179	TPTE
21	11010841	11133925	85318	BAGE3
21	11010841	11133925	85319	BAGE2
21	11010841	11133925	85317	BAGE4
21	14947497	15023906	317754	POTED
21	15471134	15618212	149998	LIPI
21	15553465	15610693	54033	RBM11
21	15733436	15790509	6782	HSPA13
21	15847548	15990723	64092	SAMSN1
21	15953712	16050428	388813	LOC388813
21	16323555	16472126	8204	NRIP1
21	17067343	17262390	29761	USP25
21	18850223	18975897	1525	CXADR
21	18955967	19020268	10950	BTG3
21	19151283	19226703	54149	C21orf91
21	19254656	19649687	140578	CHODL
21	19631432	19810970	5651	TMPRSS15
21	22335632	22922517	4685	NCAM2
21	26947967	27014801	54148	MRPL39
21	26976593	27099874	58494	JAM2
21	27072257	27154771	2551	GABPA
21	27086790	27142965	522	ATP5J
21	27242860	27578446	351	APP
21	27828527	27980581	116159	CYYR1
21	28198605	28252728	9510	ADAMTS1
21	28280230	28374439	11096	ADAMTS5
21	30238385	30292695	29104	N6AMT1
21	30290465	30400277	26046	LTN1
21	30361937	30436807	10600	USP16
21	30368079	30426685	10069	RWDD2B
21	30414791	30558210	56911	MAP3K7CL
21	30418642	30481118	10694	CCT8
21	30636115	30728469	571	BACH1
21	30899253	31347282	2897	GRIK1
21	31528240	31573971	26285	CLDN17
21	31576323	31623469	9073	CLDN8
21	31643626	31690276	643803	KRTAP24-1
21	31651462	31696832	100131902	KRTAP25-1
21	31681449	31727607	388818	KRTAP26-1
21	31699330	31745012	643812	KRTAP27-1
21	31710716	31755924	337963	KRTAP23-1
21	31733391	31779138	140258	KRTAP13-1
21	31733708	31779557	337959	KRTAP13-2
21	31767593	31813076	284827	KRTAP13-4
21	31777645	31823098	254950	KRTAP15-1
21	31787710	31833230	337960	KRTAP13-3
21	31842363	31887636	337882	KRTAP19-1
21	31849508	31894667	337969	KRTAP19-2
21	31853781	31899275	337970	KRTAP19-3
21	31859173	31904428	337971	KRTAP19-4
21	31864189	31909408	337972	KRTAP19-5
21	31903853	31949183	337973	KRTAP19-6
21	31923416	31968608	337974	KRTAP19-7
21	31929758	31975374	337968	KRTAP6-3
21	31938439	31983586	337979	KRTAP22-1
21	31952423	31997716	100288287	KRTAP22-2
21	31953773	31998944	337975	KRTAP20-1
21	31961004	32006193	337967	KRTAP6-2
21	31972582	32017780	337976	KRTAP20-2
21	31976004	32021223	337966	KRTAP6-1
21	31980182	32025455	337985	KRTAP20-3
21	32080842	32126095	100288323	KRTAP21-3
21	32109268	32154520	337978	KRTAP21-2
21	32117456	32162696	337977	KRTAP21-1
21	32175014	32220570	337879	KRTAP8-1
21	32191357	32237051	337878	KRTAP7-1
21	32242963	32288874	337880	KRTAP11-1
21	32400477	32445795	728299	KRTAP19-8
21	32480735	32966290	7074	TIAM1
21	32996934	33051243	6647	SOD1
21	33033312	33139431	57466	SCAF4
21	33210627	33386377	30811	HUNK
21	33629123	33697094	56246	MRAP
21	33630529	33686376	54069	MIS18A
21	33673329	33800312	9875	URB1
21	33749744	33897710	59271	EVA1C
21	33937150	33992845	140290	TCP10L
21	33963983	34019918	56683	C21orf59
21	33991068	34135351	8867	SYNJ1
21	34096209	34179169	94104	PAXBP1
21	34152983	34221053	56245	C21orf62
21	34363215	34411503	10215	OLIG2
21	34407449	34454728	116448	OLIG1
21	34567199	34646818	3455	IFNAR2
21	34603664	34679539	3588	IL10RB
21	34662213	34742128	3454	IFNAR1
21	34740201	34819828	3460	IFNGR2
21	34811447	34887316	757	TMEM50B
21	34850361	34899030	54943	DNAJC28
21	34866237	34950198	2618	GART
21	34880343	34959820	6651	SON
21	34939858	34996014	29980	DONSON
21	34951647	35049160	9946	CRYZL1
21	34979783	35271609	6453	ITSN1
21	35265756	35323158	539	ATP5O
21	35286229	35346262	400863	LOC400863
21	35410822	35488561	6526	SLC5A3
21	35410822	35525334	64968	MRPS6
21	35701322	35753440	9992	KCNE2
21	35712748	35771452	54065	SMIM11
21	35762409	35808370	101928147	C21orf140
21	35808985	35919573	3753	KCNE1
21	35878739	36022441	1827	RCAN1
21	36006687	36100519	54102	CLIC6
21	36150097	36456595	861	RUNX1
21	37396838	37468116	54093	SETD4
21	37407221	37455475	873	CBR1
21	37472262	37528860	874	CBR3
21	37501838	37676572	9980	DOPEY2
21	37657486	37758944	23515	MORC3
21	37722688	37799125	8208	CHAF1B
21	37822919	37983867	23562	CLDN14
21	38036432	38132218	6493	SIM2
21	38113188	38397545	3141	HLCS
21	38343862	38401958	53820	RIPPLY3
21	38410570	38585408	7267	TTC3
21	38427663	38480458	51227	PIGP
21	38585725	38674833	10311	DSCR3
21	38704858	38897679	1859	DYRK1A
21	38986784	39323741	3763	KCNJ6
21	39416312	39528454	10281	DSCR4
21	39566836	39683746	3772	KCNJ15
21	39729182	40068704	2078	ERG
21	40142230	40206878	2114	ETS2
21	40537371	40590440	8624	PSMG1
21	40547403	40720712	54014	BRWD1
21	40704240	40756047	3150	HMGN1
21	40717212	40779815	7485	WRB
21	40767769	40851128	150082	LCA5L
21	40782796	40897433	6450	SH3BGR
21	40949866	41044816	10317	B3GALT5
21	41082333	41184023	150084	IGSF5
21	41204346	41311322	5121	PCP4
21	41374342	42254039	1826	DSCAM
21	42504727	42664461	25825	BACE2
21	42537157	42592166	191585	PLAC4
21	42653660	42739654	54097	FAM3B
21	42698949	42790869	4600	MX2
21	42757484	42841141	4599	MX1
21	42826477	42915085	7113	TMPRSS2
21	43149528	43222249	54101	RIPK4
21	43208384	43334591	63977	PRDM15
21	43295218	43408999	25966	C2CD2
21	43396939	43465496	49854	ZBTB21
21	43448067	43573105	89766	UMODL1
21	43584798	43727354	9619	ABCG1
21	43721776	43770706	7033	TFF3
21	43756466	43806208	7032	TFF2
21	43772390	43821644	7031	TFF1
21	43781995	43851200	64699	TMPRSS3
21	43788970	43877790	53347	UBASH3A
21	43882596	43951464	89765	RSPH1
21	43884741	44011550	54020	SLC37A1
21	44038861	44205618	5152	PDE9A
21	44253189	44334699	10785	WDR4
